Timestamp;Inlet Steam Pressure;Outlet Steam Pressure;X-axis Vibration;Y-axis Vibration;Z-axis Vibration;Bearing Temperature;Inlet Steam Flow;Outlet Steam Flow;Casing Temperature;Inlet Steam Pressure_health;Outlet Steam Pressure_health;X-axis Vibration_health;Y-axis Vibration_health;Z-axis Vibration_health;Bearing Temperature_health;Inlet Steam Flow_health;Outlet Steam Flow_health;Casing Temperature_health;Bearing Wear_health;Pressure Control System Failure_health;Overheating_health;Blade Erosion_health;Misalignment of Rotating Components_health;Debris Accumulation on Blades_health;Turbine_health
30/10/2024 06:17;72,05;91,58339962;4,38;4,39;3,58;37,49;10,09;9,79;51,96;0,9988;0,5009;0,8123;0,8074;1;1;1;1;0,9347;0,8732;0,6566;0,8846;0,8853;0,8732;1;0,8622
30/10/2024 06:18;72,1;91,58759962;4,4;4,39;3,58;37,38;10,09;9,8;52,05;0,9883;0,5016;0,8003;0,803;1;1;1;1;0,9318;0,8678;0,6509;0,8816;0,8817;0,8678;1;0,8583
30/10/2024 06:19;72,09;91,59179962;4,38;4,38;3,58;37,38;10,1;9,8;51,93;0,9933;0,4965;0,8076;0,8097;1;1;1;1;0,9358;0,8724;0,652;0,883;0,8829;0,8724;1;0,8605
30/10/2024 06:20;72,06;91,59599962;4,4;4,39;3,59;37,3;10,1;9,78;51,96;1;0,5063;0,8015;0,8069;1;1;1;1;0,9345;0,8695;0,6539;0,8851;0,8846;0,8695;1;0,8604
30/10/2024 06:21;72,13;91,60019961;4,4;4,38;3,59;37,35;10,08;9,8;52,03;0,9881;0,5015;0,7993;0,809;1;1;1;1;0,9324;0,8694;0,6504;0,8819;0,8815;0,8694;1;0,8588
30/10/2024 06:22;72,08;91,60439961;4,39;4,4;3,58;37,17;10,09;9,79;51,96;1;0,5011;0,8039;0,8003;1;1;1;1;0,9346;0,8681;0,6525;0,8839;0,8842;0,8681;1;0,8595
30/10/2024 06:23;72,1;91,60859961;4,39;4,39;3,59;37,53;10,08;9,79;52,07;1;0,4916;0,8056;0,8029;1;1;1;1;0,9312;0,8695;0,6486;0,8821;0,8829;0,8695;1;0,8588
30/10/2024 06:24;72,09;91,61279961;4,4;4,4;3,59;37,27;10,1;9,8;52;1;0,4967;0,7987;0,8021;1;1;1;1;0,9334;0,8669;0,6477;0,8828;0,8826;0,8669;1;0,8578
30/10/2024 06:25;72,13;91,61699961;4,4;4,39;3,59;37,41;10,12;9,78;51,99;1;0,5013;0,801;0,8057;1;1;1;1;0,9337;0,8689;0,6512;0,884;0,8837;0,8689;1;0,8594
30/10/2024 06:26;72,13;91,62119961;4,39;4,39;3,59;37,27;10,11;9,81;52,01;1;0,5055;0,8041;0,8067;1;1;1;1;0,9331;0,8702;0,6548;0,8848;0,8849;0,8702;1;0,8608
30/10/2024 06:27;72,13;91,62539961;4,41;4,38;3,59;37,53;10,11;9,8;52;1;0,4992;0,7969;0,8085;1;1;1;1;0,9334;0,8685;0,648;0,8835;0,8827;0,8685;1;0,8585
30/10/2024 06:28;72,11;91,62959961;4,39;4,4;3,59;37,45;10,12;9,81;52,01;1;0,5026;0,803;0,8019;1;1;1;1;0,9328;0,8683;0,6528;0,884;0,8843;0,8683;1;0,8596
30/10/2024 06:29;72,14;91,63379961;4,41;4,39;3,6;37,36;10,09;9,8;51,97;1;0,4977;0,7967;0,8032;1;1;1;1;0,9344;0,8666;0,6472;0,8831;0,8824;0,8666;1;0,8577
30/10/2024 06:30;72,22;91,63799961;4,4;4,4;3,6;37,35;10,09;9,79;51,98;0,9877;0,4962;0,7979;0,7988;1;1;1;1;0,9341;0,8656;0,647;0,8806;0,8803;0,8656;1;0,8565
30/10/2024 06:31;72,2;91,64219961;4,4;4,4;3,59;37,33;10,09;9,8;52,03;0,9976;0,4991;0,8009;0,8015;1;1;1;1;0,9324;0,8675;0,65;0,8828;0,8829;0,8675;1;0,8584
30/10/2024 06:32;72,19;91,64639961;4,4;4,41;3,6;37,33;10,1;9,8;52,07;1;0,4989;0,798;0,7938;1;1;1;1;0,9311;0,8639;0,6484;0,8823;0,8828;0,8639;1;0,8569
30/10/2024 06:33;72,16;91,65059961;4,41;4,4;3,6;37,15;10,11;9,79;52,05;1;0,5016;0,7967;0,8018;1;1;1;1;0,9318;0,8662;0,6491;0,8833;0,883;0,8662;1;0,858
30/10/2024 06:34;72,19;91,65479961;4,43;4,39;3,59;37,51;10,1;9,81;51,97;1;0,5025;0,7865;0,805;1;1;1;1;0,9342;0,8639;0,6445;0,8834;0,8815;0,8639;1;0,8562
30/10/2024 06:35;72,29;91,65899961;4,4;4,39;3,59;37,37;10,1;9,8;51,99;0,98;0,4981;0,7982;0,8032;1;1;1;1;0,9337;0,8672;0,6481;0,8798;0,8794;0,8672;1;0,8569
30/10/2024 06:36;72,27;91,66319961;4,41;4,4;3,6;37,41;10,1;9,81;51,96;0,9888;0,4972;0,7973;0,8004;1;1;1;1;0,9346;0,8659;0,6473;0,8811;0,8806;0,8659;1;0,8568
30/10/2024 06:37;72,23;91,6673996;4,42;4,4;3,6;37,4;10,1;9,81;51,99;1;0,4979;0,7891;0,8014;1;1;1;1;0,9338;0,8635;0,6435;0,8825;0,8812;0,8635;1;0,8557
30/10/2024 06:38;72,24;91,6715996;4,42;4,4;3,6;37,4;10,1;9,8;51,98;1;0,4975;0,788;0,8002;1;1;1;1;0,9341;0,8627;0,6427;0,8824;0,8809;0,8627;1;0,8552
30/10/2024 06:39;72,35;91,6757996;4,43;4,41;3,6;37,41;10,08;9,79;51,96;0,9749;0,4907;0,7871;0,7929;1;1;1;1;0,9345;0,86;0,6389;0,8767;0,8754;0,86;1;0,8518
30/10/2024 06:40;72,28;91,6799996;4,41;4,4;3,6;37,44;10,09;9,79;52,02;1;0,4914;0,7935;0,8006;1;1;1;1;0,9328;0,8647;0,6424;0,8815;0,8808;0,8647;1;0,8557
30/10/2024 06:41;72,28;91,6841996;4,43;4,41;3,6;37,54;10,11;9,81;51,98;1;0,4988;0,7838;0,7968;1;1;1;1;0,9341;0,8602;0,6413;0,8822;0,8804;0,8602;1;0,8541
30/10/2024 06:42;72,22;91,6883996;4,42;4,4;3,59;37,35;10,1;9,79;52,03;1;0,5005;0,7895;0,7978;1;1;1;1;0,9323;0,8624;0,645;0,8825;0,8817;0,8624;1;0,8557
30/10/2024 06:43;72,31;91,6925996;4,43;4,4;3,61;37,42;10,09;9,79;52,03;0,9997;0,4988;0,7845;0,8011;1;1;1;1;0,9323;0,8619;0,6417;0,8821;0,8805;0,8619;1;0,8547
30/10/2024 06:44;72,35;91,6967996;4,43;4,41;3,6;37,29;10,1;9,82;51,97;0,9902;0,5051;0,7874;0,7955;1;1;1;1;0,9343;0,861;0,6463;0,8818;0,8804;0,861;1;0,8551
30/10/2024 06:45;72,32;91,7009996;4,43;4,41;3,61;37,34;10,1;9,79;51,91;1;0,4984;0,7864;0,7975;1;1;1;1;0,9362;0,8613;0,6424;0,8826;0,8808;0,8613;1;0,8547
30/10/2024 06:46;72,31;91,7051996;4,42;4,42;3,62;37,48;10,1;9,79;52,04;1;0,4925;0,7922;0,7878;1;1;1;1;0,932;0,86;0,6423;0,8807;0,8808;0,86;1;0,854
30/10/2024 06:47;72,3;91,7093996;4,42;4,42;3,6;37,33;10,09;9,79;52,04;1;0,49;0,7878;0,7898;1;1;1;1;0,9319;0,8592;0,6389;0,8802;0,8796;0,8592;1;0,8529
30/10/2024 06:48;72,38;91,7135996;4,41;4,4;3,61;37,55;10,09;9,8;52,06;0,9929;0,5144;0,7927;0,7984;1;1;1;1;0,9314;0,8637;0,6536;0,8837;0,8833;0,8637;1;0,858
30/10/2024 06:49;72,26;91,7177996;4,42;4,41;3,61;37,33;10,09;9,8;52,01;1;0,5043;0,7882;0,7944;1;1;1;1;0,933;0,8609;0,6462;0,883;0,8821;0,8609;1;0,8555
30/10/2024 06:50;72,4;91,7219996;4,43;4,42;3,61;37,37;10,11;9,8;51,97;0,9922;0,5015;0,7841;0,7886;1;1;1;1;0,9342;0,8576;0,6428;0,8809;0,8796;0,8576;1;0,8531
30/10/2024 06:51;72,33;91,7261996;4,42;4,42;3,61;37,55;10,09;9,8;52,02;1;0,4974;0,7904;0,7883;1;1;1;1;0,9327;0,8595;0,6439;0,8816;0,8813;0,8595;1;0,8543
30/10/2024 06:52;72,43;91,7303996;4,42;4,41;3,61;37,33;10,11;9,81;51,93;0,9899;0,5042;0,7879;0,7936;1;1;1;1;0,9356;0,8605;0,646;0,8817;0,8803;0,8605;1;0,8548
30/10/2024 06:53;72,4;91,73459959;4,43;4,41;3,62;37,48;10,12;9,81;51,97;1;0,4969;0,7857;0,7952;1;1;1;1;0,9344;0,8603;0,6413;0,8819;0,8804;0,8603;1;0,8541
30/10/2024 06:54;72,41;91,73879959;4,44;4,42;3,62;37,28;10,1;9,81;52,06;1;0,5037;0,7789;0,7893;1;1;1;1;0,9314;0,8561;0,6413;0,8819;0,8804;0,8561;1;0,8526
30/10/2024 06:55;72,38;91,74299959;4,43;4,42;3,62;37,55;10,09;9,82;52,02;1;0,5026;0,7848;0,7901;1;1;1;1;0,9326;0,8583;0,6437;0,8823;0,8812;0,8583;1;0,854
30/10/2024 06:56;72,45;91,74719959;4,44;4,42;3,63;37,49;10,12;9,78;52,01;0,9969;0,4953;0,7797;0,7896;1;1;1;1;0,9331;0,8564;0,6375;0,8803;0,8787;0,8564;1;0,8516
30/10/2024 06:57;72,48;91,75139959;4,43;4,42;3,62;37,57;10,12;9,8;51,93;0,9889;0,5005;0,7866;0,7883;1;1;1;1;0,9355;0,8583;0,6435;0,8805;0,8793;0,8583;1;0,8533
30/10/2024 06:58;72,42;91,75559959;4,45;4,42;3,62;37,57;10,1;9,8;52,01;1;0,4955;0,7773;0,7879;1;1;1;1;0,933;0,8551;0,6364;0,8806;0,8788;0,8551;1;0,851
30/10/2024 06:59;72,47;91,75979959;4,45;4,42;3,62;37,5;10,11;9,8;51,9;1;0,5003;0,7731;0,7886;1;1;1;1;0,9365;0,8539;0,6367;0,8818;0,8789;0,8539;1;0,8509
30/10/2024 07:00;72,47;91,76399959;4,43;4,42;3,63;37,39;10,11;9,79;51,93;1;0,4907;0,7849;0,7887;1;1;1;1;0,9357;0,8579;0,6378;0,8807;0,8793;0,8579;1;0,8523
30/10/2024 07:01;72,47;91,76819959;4,43;4,42;3,62;37,36;10,1;9,79;51,95;1;0,4957;0,7848;0,7885;1;1;1;1;0,9348;0,8578;0,6402;0,8814;0,8801;0,8578;1;0,8529
30/10/2024 07:02;72,46;91,77239959;4,44;4,42;3,62;37,43;10,08;9,8;52,03;1;0,5008;0,7794;0,789;1;1;1;1;0,9325;0,8561;0,6401;0,8816;0,88;0,8561;1;0,8523
30/10/2024 07:03;72,46;91,77659959;4,45;4,43;3,62;37,45;10,09;9,81;51,99;1;0,5003;0,7767;0,7874;1;1;1;1;0,9336;0,8547;0,6385;0,8814;0,8795;0,8547;1;0,8515
30/10/2024 07:04;72,51;91,78079959;4,45;4,43;3,63;37,38;10,1;9,79;52,06;1;0,4939;0,7762;0,7833;1;1;1;1;0,9314;0,8532;0,6351;0,8797;0,8784;0,8532;1;0,8499
30/10/2024 07:05;72,48;91,78499959;4,43;4,43;3,62;37,4;10,1;9,82;51,98;1;0,4972;0,7827;0,787;1;1;1;1;0,9339;0,8566;0,6399;0,8813;0,88;0,8566;1;0,8524
30/10/2024 07:06;72,47;91,78919959;4,45;4,42;3,63;37,4;10,09;9,79;52,04;1;0,5018;0,7774;0,79;1;1;1;1;0,9319;0,8558;0,6396;0,8816;0,8799;0,8558;1;0,8521
30/10/2024 07:07;72,42;91,79339959;4,44;4,42;3,62;37,45;10,09;9,82;52,06;1;0,5017;0,7783;0,7923;1;1;1;1;0,9313;0,8569;0,64;0,8816;0,88;0,8569;1;0,8526
30/10/2024 07:08;72,61;91,79759959;4,46;4,43;3,63;37,4;10,08;9,81;51,99;0,983;0,5008;0,7707;0,7868;1;1;1;1;0,9335;0,8525;0,6357;0,8783;0,8757;0,8525;1;0,8491
30/10/2024 07:09;72,65;91,80179958;4,46;4,43;3,63;37,49;10,11;9,81;51,94;0,9719;0,4943;0,7681;0,7846;1;1;1;1;0,9355;0,8509;0,6312;0,8754;0,8724;0,8509;1;0,8468
30/10/2024 07:10;72,6;91,80599958;4,45;4,44;3,63;37,51;10,12;9,79;52,02;0,9922;0,5088;0,7736;0,7822;1;1;1;1;0,9326;0,8519;0,6412;0,8809;0,8791;0,8519;1;0,8508
30/10/2024 07:11;72,59;91,81019958;4,45;4,44;3,63;37,45;10,09;9,81;52,02;0,9989;0,5004;0,7758;0,7818;1;1;1;1;0,9328;0,8525;0,6381;0,8808;0,8792;0,8525;1;0,8505
30/10/2024 07:12;72,56;91,81439958;4,45;4,43;3,64;37,51;10,1;9,81;51,98;1;0,5021;0,7771;0,7832;1;1;1;1;0,9341;0,8534;0,6396;0,8816;0,8799;0,8534;1;0,8513
30/10/2024 07:13;72,58;91,81859958;4,46;4,44;3,64;37,45;10,12;9,8;52,02;1;0,4969;0,7709;0,7821;1;1;1;1;0,9327;0,851;0,6339;0,8801;0,878;0,851;1;0,849
30/10/2024 07:14;72,55;91,82279958;4,46;4,43;3,64;37,35;10,1;9,8;51,91;1;0,498;0,7703;0,7828;1;1;1;1;0,9365;0,851;0,6342;0,8809;0,8781;0,851;1;0,8492
30/10/2024 07:15;72,64;91,82699958;4,45;4,44;3,63;37,53;10,1;9,79;52,05;0,9951;0,4971;0,7739;0,7777;1;1;1;1;0,9317;0,8505;0,6355;0,8791;0,8777;0,8505;1;0,8489
30/10/2024 07:16;72,71;91,83119958;4,46;4,44;3,64;37,48;10,1;9,8;51,98;0,9756;0,4972;0,7711;0,7786;1;1;1;1;0,9339;0,8499;0,6341;0,8761;0,874;0,8499;1;0,8473
30/10/2024 07:17;72,59;91,83539958;4,46;4,45;3,64;37,52;10,09;9,79;52,06;1;0,5018;0,7698;0,7771;1;1;1;1;0,9313;0,849;0,6358;0,8803;0,8786;0,849;1;0,8488
30/10/2024 07:18;72,64;91,83959958;4,47;4,44;3,64;37,51;10,1;9,79;52,04;1;0,5101;0,7629;0,7809;1;1;1;1;0,9322;0,8479;0,6365;0,8817;0,8788;0,8479;1;0,8488
30/10/2024 07:19;72,67;91,84379958;4,47;4,45;3,64;37,45;10,1;9,82;51,92;1;0,4935;0,7675;0,7759;1;1;1;1;0,9359;0,8478;0,6305;0,8795;0,8768;0,8478;1;0,8471
30/10/2024 07:20;72,72;91,84799958;4,47;4,42;3,65;37,34;10,1;9,81;52,01;0,9852;0,4999;0,7637;0,7881;1;1;1;1;0,9329;0,8506;0,6318;0,8781;0,8748;0,8506;1;0,8477
30/10/2024 07:21;72,6;91,85219958;4,46;4,44;3,64;37,41;10,1;9,8;51,95;1;0,4967;0,7695;0,7786;1;1;1;1;0,9351;0,8494;0,6331;0,8802;0,8777;0,8494;1;0,8483
30/10/2024 07:22;72,73;91,85639958;4,46;4,44;3,64;37,41;10,1;9,81;52,13;0,9898;0,4989;0,7679;0,78;1;1;1;1;0,929;0,8493;0,6334;0,8778;0,8761;0,8493;1;0,8477
30/10/2024 07:23;72,66;91,86059958;4,47;4,44;3,64;37,57;10,09;9,79;52;1;0,4998;0,7647;0,7796;1;1;1;1;0,9332;0,8481;0,6323;0,8802;0,8774;0,8481;1;0,8477
30/10/2024 07:24;72,67;91,86479958;4,47;4,45;3,65;37,35;10,1;9,81;52,07;1;0,4999;0,7645;0,7736;1;1;1;1;0,9312;0,846;0,6322;0,8795;0,8774;0,846;1;0,8469
30/10/2024 07:25;72,69;91,86899958;4,46;4,45;3,65;37,54;10,1;9,82;51,96;1;0,5009;0,7692;0,7772;1;1;1;1;0,9346;0,8488;0,6351;0,8807;0,8784;0,8488;1;0,8486
30/10/2024 07:26;72,78;91,87319957;4,48;4,45;3,65;37,51;10,1;9,79;52,16;0,9853;0,4973;0,7593;0,7755;1;1;1;1;0,928;0,8449;0,6283;0,8759;0,8737;0,8449;1;0,8446
30/10/2024 07:27;72,76;91,87739957;4,49;4,45;3,64;37,36;10,1;9,78;52,08;0,9968;0,5001;0,7573;0,7736;1;1;1;1;0,9307;0,8436;0,6287;0,8785;0,8757;0,8436;1;0,845
30/10/2024 07:28;72,79;91,88159957;4,47;4,44;3,65;37,42;10,09;9,82;51,95;0,9885;0,5074;0,7625;0,7801;1;1;1;1;0,9349;0,8475;0,635;0,8797;0,8764;0,8475;1;0,8477
30/10/2024 07:29;72,83;91,88579957;4,46;4,45;3,65;37,45;10,12;9,8;51,95;0,9784;0,5066;0,7681;0,7775;1;1;1;1;0,935;0,8485;0,6373;0,8781;0,8755;0,8485;1;0,848
30/10/2024 07:30;72,84;91,88999957;4,49;4,45;3,64;37,38;10,12;9,81;51,95;0,9784;0,5025;0,7573;0,7739;1;1;1;1;0,9349;0,8438;0,6299;0,8766;0,873;0,8438;1;0,8445
30/10/2024 07:31;72,78;91,89419957;4,48;4,46;3,66;37,55;10,1;9,81;51,95;1;0,5002;0,762;0,7698;1;1;1;1;0,9349;0,8439;0,6311;0,8798;0,877;0,8439;1;0,846
30/10/2024 07:32;72,8;91,89839957;4,48;4,44;3,65;37,5;10,1;9,78;52;1;0,4992;0,7622;0,7788;1;1;1;1;0,9333;0,847;0,6307;0,8799;0,8769;0,847;1;0,8469
30/10/2024 07:33;72,78;91,90259957;4,48;4,46;3,65;37,55;10,1;9,81;51,92;1;0,4945;0,7605;0,7713;1;1;1;1;0,9361;0,8439;0,6275;0,8791;0,8758;0,8439;1;0,8451
30/10/2024 07:34;72,84;91,90679957;4,49;4,46;3,65;37,39;10,1;9,8;51,95;0,9938;0,4931;0,7554;0,7716;1;1;1;1;0,9351;0,8423;0,6242;0,8774;0,8737;0,8423;1;0,8433
30/10/2024 07:35;72,82;91,91099957;4,49;4,45;3,66;37,39;10,1;9,78;51,9;1;0,5047;0,7525;0,7747;1;1;1;1;0,9366;0,8424;0,6286;0,8806;0,8762;0,8424;1;0,845
30/10/2024 07:36;72,81;91,91519957;4,49;4,46;3,65;37,48;10,11;9,8;51,97;1;0,4998;0,7553;0,772;1;1;1;1;0,9344;0,8424;0,6276;0,8794;0,8759;0,8424;1;0,8446
30/10/2024 07:37;72,85;91,91939957;4,48;4,46;3,66;37,57;10,1;9,8;51,98;0,9997;0,5024;0,76;0,7678;1;1;1;1;0,9341;0,8426;0,6312;0,8798;0,877;0,8426;1;0,8455
30/10/2024 07:38;72,81;91,92359957;4,49;4,46;3,66;37,56;10,11;9,78;52,02;1;0,5027;0,7558;0,7706;1;1;1;1;0,9326;0,8421;0,6292;0,8796;0,8764;0,8421;1;0,8449
30/10/2024 07:39;72,91;91,92779957;4,48;4,46;3,65;37,47;10,12;9,79;51,95;0,9873;0,4967;0,7603;0,7711;1;1;1;1;0,9351;0,8438;0,6285;0,8771;0,8741;0,8438;1;0,8445
30/10/2024 07:40;72,85;91,93199957;4,5;4,45;3,66;37,52;10,11;9,81;51,97;1;0,5097;0,7504;0,7725;1;1;1;1;0,9342;0,841;0,63;0,8808;0,8767;0,841;1;0,8449
30/10/2024 07:41;72,88;91,93619957;4,48;4,45;3,65;37,48;10,09;9,81;51,98;1;0,491;0,7577;0,7727;1;1;1;1;0,934;0,8435;0,6243;0,8781;0,8748;0,8435;1;0,844
30/10/2024 07:42;72,9;91,94039956;4,49;4,46;3,66;37,38;10,11;9,79;52;1;0,5103;0,7543;0,7693;1;1;1;1;0,9335;0,8412;0,6323;0,8808;0,8774;0,8412;1;0,8455
30/10/2024 07:43;72,9;91,94459956;4,48;4,46;3,65;37,47;10,1;9,8;51,97;1;0,493;0,7588;0,7708;1;1;1;1;0,9344;0,8432;0,6259;0,8784;0,8753;0,8432;1;0,8443
30/10/2024 07:44;72,84;91,94879956;4,49;4,46;3,68;37,48;10,11;9,81;51,98;1;0,5018;0,7533;0,7711;1;1;1;1;0,9339;0,8415;0,6276;0,8795;0,8759;0,8415;1;0,8443
30/10/2024 07:45;72,89;91,95299956;4,49;4,47;3,66;37,47;10,12;9,81;52,05;1;0,494;0,7549;0,7638;1;1;1;1;0,9316;0,8396;0,6245;0,8775;0,8748;0,8396;1;0,8427
30/10/2024 07:46;72,92;91,95719956;4,51;4,47;3,66;37,6;10,12;9,8;51,97;1;0,5057;0,747;0,7651;1;1;1;1;0,9342;0,8373;0,6263;0,8795;0,8754;0,8373;1;0,8427
30/10/2024 07:47;72,97;91,96139956;4,5;4,46;3,66;37,49;10,12;9,8;51,99;0,9939;0,5027;0,7487;0,7677;1;1;1;1;0,9336;0,8388;0,6257;0,8782;0,8742;0,8388;1;0,8426
30/10/2024 07:48;72,89;91,96559956;4,5;4,47;3,67;37,44;10,1;9,81;51,99;1;0,503;0,7512;0,7664;1;1;1;1;0,9336;0,8392;0,6271;0,8793;0,8757;0,8392;1;0,8434
30/10/2024 07:49;72,96;91,96979956;4,5;4,47;3,67;37,5;10,1;9,79;52,04;1;0,5058;0,7525;0,7674;1;1;1;1;0,9319;0,8399;0,6291;0,8796;0,8764;0,8399;1;0,8442
30/10/2024 07:50;72,94;91,97399956;4,5;4,47;3,67;37,63;10,1;9,79;51,89;1;0,5006;0,7517;0,7665;1;1;1;1;0,937;0,8394;0,6261;0,8795;0,8754;0,8394;1;0,8433
30/10/2024 07:51;73,02;91,97819956;4,5;4,47;3,68;37,44;10,11;9,8;52;0,9904;0,5061;0,7486;0,7647;1;1;1;1;0,9334;0,8378;0,6273;0,8779;0,8742;0,8378;1;0,8425
30/10/2024 07:52;73,02;91,98239956;4,49;4,47;3,67;37,55;10,12;9,82;51,92;0,9924;0,4978;0,7527;0,7641;1;1;1;1;0,9361;0,839;0,6252;0,8775;0,8738;0,839;1;0,8424
30/10/2024 07:53;72,96;91,98659956;4,51;4,47;3,67;37,58;10,09;9,8;51,97;1;0,4938;0,7464;0,7648;1;1;1;1;0,9344;0,8371;0,6201;0,8775;0,8734;0,8371;1;0,8408
30/10/2024 07:54;72,98;91,99079956;4,5;4,46;3,67;37,48;10,1;9,81;51,99;1;0,5034;0,7498;0,7708;1;1;1;1;0,9337;0,8402;0,6266;0,8796;0,8755;0,8402;1;0,8437
30/10/2024 07:55;73;91,99499956;4,49;4,47;3,68;37,54;10,09;9,81;52;1;0,5051;0,7546;0,764;1;1;1;1;0,9332;0,8395;0,6299;0,8796;0,8766;0,8395;1;0,8442
30/10/2024 07:56;72,98;91,99919956;4,5;4,47;3,68;37,5;10,09;9,8;52,01;1;0,4921;0,7496;0,7634;1;1;1;1;0,9331;0,8377;0,6209;0,8772;0,8736;0,8377;1;0,8412
30/10/2024 07:57;73,07;92,00339956;4,52;4,48;3,68;37,69;10,08;9,8;51,92;0,992;0,4942;0,7417;0,7618;1;1;1;1;0,936;0,8345;0,6179;0,8761;0,8713;0,8345;1;0,8391
30/10/2024 07:58;73,02;92,00759955;4,51;4,48;3,67;37,6;10,1;9,81;52,08;1;0,5026;0,7438;0,761;1;1;1;1;0,9306;0,8349;0,6232;0,878;0,8744;0,8349;1;0,8409
30/10/2024 07:59;73,02;92,01179955;4,51;4,49;3,67;37,58;10,11;9,79;52,08;1;0,5083;0,7436;0,7534;1;1;1;1;0,9307;0,8323;0,626;0,8786;0,8753;0,8323;1;0,8408
30/10/2024 08:00;72,99;92,01599955;4,51;4,49;3,68;37,54;10,1;9,81;51,93;1;0,5002;0,7449;0,7566;1;1;1;1;0,9356;0,8338;0,6225;0,8783;0,8742;0,8338;1;0,8404
30/10/2024 08:01;73,04;92,02019955;4,51;4,47;3,68;37,58;10,11;9,79;52,01;1;0,4983;0,7426;0,7646;1;1;1;1;0,9332;0,8357;0,6205;0,8779;0,8735;0,8357;1;0,8405
30/10/2024 08:02;73,13;92,02439955;4,5;4,48;3,67;37,5;10,08;9,8;52,05;0,9899;0,5032;0,7499;0,7609;1;1;1;1;0,9316;0,8369;0,6265;0,8769;0,8738;0,8369;1;0,8419
30/10/2024 08:03;73,14;92,02859955;4,52;4,47;3,68;37,73;10,1;9,79;51,92;0,9902;0,4901;0,7397;0,7629;1;1;1;1;0,936;0,8342;0,6149;0,8751;0,87;0,8342;1;0,8381
30/10/2024 08:04;73,09;92,03279955;4,53;4,49;3,69;37,65;10,1;9,8;51,96;1;0,4945;0,7354;0,7552;1;1;1;1;0,9345;0,8302;0,615;0,8765;0,8717;0,8302;1;0,8373
30/10/2024 08:05;73,13;92,03699955;4,51;4,48;3,69;37,73;10,11;9,81;51,97;0,9988;0,504;0,7446;0,7623;1;1;1;1;0,9343;0,8356;0,6243;0,8788;0,8745;0,8356;1;0,8415
30/10/2024 08:06;73,28;92,04119955;4,52;4,48;3,69;37,54;10,09;9,79;51,91;0,9526;0,4936;0,7422;0,7606;1;1;1;1;0,9362;0,8343;0,6179;0,8694;0,8647;0,8343;1;0,8368
30/10/2024 08:07;73,13;92,04539955;4,52;4,48;3,68;37,46;10,09;9,8;52,09;1;0,5007;0,7401;0,7579;1;1;1;1;0,9303;0,8326;0,6204;0,8773;0,8735;0,8326;1;0,8394
30/10/2024 08:08;73,18;92,04959955;4,53;4,49;3,69;37,49;10,09;9,79;52,04;0,9947;0,5047;0,734;0,7572;1;1;1;1;0,932;0,8304;0,6193;0,877;0,8722;0,8304;1;0,8382
30/10/2024 08:09;73,18;92,05379955;4,53;4,49;3,69;37,56;10,1;9,81;52,02;0,9956;0,4948;0,7335;0,7574;1;1;1;1;0,9325;0,8303;0,6141;0,8755;0,8706;0,8303;1;0,8368
30/10/2024 08:10;73,21;92,05799955;4,53;4,48;3,69;37,55;10,11;9,79;52,01;0,9888;0,4888;0,7367;0,7578;1;1;1;1;0,9329;0,8315;0,6127;0,8737;0,8691;0,8315;1;0,8364
30/10/2024 08:11;73,2;92,06219955;4,53;4,48;3,69;37,67;10,11;9,8;52,04;0,9953;0,4908;0,7356;0,7581;1;1;1;1;0,9321;0,8313;0,6132;0,8749;0,8703;0,8313;1;0,8368
30/10/2024 08:12;73,19;92,06639955;4,53;4,49;3,69;37,62;10,1;9,81;51,87;1;0,4948;0,736;0,7573;1;1;1;1;0,9378;0,8311;0,6154;0,8773;0,8718;0,8311;1;0,8378
30/10/2024 08:13;73,26;92,07059955;4,54;4,49;3,69;37,7;10,1;9,81;52,02;0,9818;0,4996;0,7316;0,7562;1;1;1;1;0,9326;0,8293;0,6156;0,8739;0,8688;0,8293;1;0,8361
30/10/2024 08:14;73,16;92,07479954;4,53;4,5;3,69;37,57;10,1;9,8;51,92;1;0,4959;0,7333;0,751;1;1;1;1;0,9359;0,8281;0,6146;0,8766;0,8715;0,8281;1;0,8365
30/10/2024 08:15;73,23;92,07899954;4,53;4,49;3,68;37,66;10,11;9,81;52,06;1;0,501;0,7368;0,7556;1;1;1;1;0,9314;0,8308;0,6189;0,8772;0,873;0,8308;1;0,8384
30/10/2024 08:16;73,2;92,08319954;4,54;4,48;3,69;37,43;10,11;9,79;52;1;0,5018;0,7287;0,7591;1;1;1;1;0,9334;0,8293;0,6153;0,8774;0,8718;0,8293;1;0,8372
30/10/2024 08:17;73,3;92,08739954;4,52;4,49;3,69;37,49;10,1;9,78;52;0,9848;0,4959;0,7384;0,7547;1;1;1;1;0,9334;0,831;0,6171;0,8742;0,8698;0,831;1;0,8372
30/10/2024 08:18;73,23;92,09159954;4,55;4,5;3,7;37,65;10,08;9,81;51,94;1;0,4916;0,7265;0,7505;1;1;1;1;0,9354;0,8256;0,609;0,8754;0,8697;0,8256;1;0,8342
30/10/2024 08:19;73,27;92,09579954;4,55;4,5;3,7;37,48;10,12;9,8;51,98;1;0,4984;0,724;0,7489;1;1;1;1;0,9341;0,8243;0,6112;0,8761;0,8704;0,8243;1;0,8344
